Genesis,Others “In the beginning God created.”
Genesis,Others “the spirit of.”
Genesis,Others “one day.”
Genesis,Or “rested.”
Genesis,Heb. ’adam.
Genesis,Heb. ’adamah.
Genesis,Others “onyx”; meaning of Heb. shoham uncertain.
Genesis,Heb. ’ishshah.
Genesis,Heb. ’ish.
Genesis,"Heb. ‘arummim, play on ‘arum “shrewd” in 3.1."
Genesis,"Others “God, who knows.”"
Genesis,Heb. ḥawwah.
Genesis,Heb. ḥay.
Genesis,"Heb. yada‘, often in a sexual sense."
Genesis,"Heb. qanithi, connected with “Cain.”"
Genesis,Meaning of verse uncertain.
Genesis,"Ancient versions, including the Targum, read “Come, let us go out into the field.”"
Genesis,See 3.17.
Genesis,Heb. Meḥijael.
Genesis,"Or “established for me”; Heb. shath, connected with “Seth.”"
Genesis,Connecting Noah with Heb. niḥam “to comfort”; cf. 9.20 ff.
Genesis,Others “the sons of God.”
Genesis,Meaning of Heb. uncertain.
Genesis,Meaning of Heb. uncertain.
Genesis,"Heb. yapht, play on Heb. yepheth “Japheth.”"
Genesis,Septuagint and 1 Chron. 1.7 “Rodanim.”
Genesis,Cf. vv. 20 and 31.
Genesis,"Heb. we-khalneh, better vocalized we-khullanah “all of them being.”"
Genesis,"I.e., the Cretans; moved up for the sake of clarity; cf. Amos 9.7."
Genesis,"Heb. niphlegah, play on “Peleg.”"
Genesis,"I.e., “Babylon.”"
Genesis,"Heb. balal “confound,” play on “Babel.”"
Genesis,"Lit. “After he begot,” and so throughout."
Genesis,"I.e., a standard by which blessing is invoked; cf. v. 3 end."
Genesis,"Or “You”; cf. the second person feminine form -ti in Judg. 5.7; Jer. 2.20; Mic. 4.13, etc."
Genesis,Lit. “Please separate from me.”
Genesis,Heb. “Salt Sea.”
Genesis,Meaning of Heb. ḥanikh uncertain.
Genesis,Heb. El ‘Elyon.
Genesis,Lit. “lift up my hand.”
Genesis,Meaning of Heb. uncertain.
Genesis,"Lit. “be built up,” play on ben “son” and banah “build up.”"
Genesis,"I.e., “God heeds.”"
Genesis,Meaning of Heb. uncertain.
Genesis,Apparently “God of Seeing.”
Genesis,Apparently “the Well of the Living One Who sees me.”
Genesis,Traditionally rendered “God Almighty.”
Genesis,Understood as “father of a multitude.”
Genesis,"I.e., “princess.”"
Genesis,"Heb. Yiṣḥaq, from ṣaḥaq, “laugh.”"
Genesis,"Heb. shema‘tikha, play on “Ishmael.”"
Genesis,Or “My Lord.”
Genesis,Cf. Gen. 17.21; 2 Kings 4.16–17.
Genesis,"Connected with miṣ‘ar “a little place,” v. 20."
Genesis,Lit. “His.”
Genesis,Lit. “behind him.”
Genesis,As though me-’ab “from (my) father.”
Genesis,As though “son of my (paternal) kindred.”
Genesis,Lit. “a covering of the eyes”; meaning of latter half of verse uncertain.
Genesis,Lit. “for.”
Genesis,Lit. “called.”
Genesis,"I.e., “well of seven” or “well of oath.”"
Genesis,Lit. “fire.”
Genesis,Reading ’eḥad with many Heb. mss. and ancient versions; text ’aḥar “after.”
Genesis,"I.e., “the Lord will see”; cf. v. 8."
Genesis,Heb. Behar Adonai yera’eh.
Genesis,"I.e., all his fellow townsmen."
Genesis,"I.e., all his fellow townsmen."
Genesis,Lit. “about this matter.”
Genesis,Heb. beqa‘.
Genesis,"Heb. teben, shredded straw, which in the East is mixed with feed; cf. v. 32."
Genesis,Lit. “days or ten.”
Genesis,Others “to meditate”; meaning of Heb. uncertain.
Genesis,Or “Hanoch.”
Genesis,Meaning of Heb. uncertain.
Genesis,"Synonym of “Seir,” play on Heb. se‘ar “hair.”"
Genesis,Play on Heb. ‘aqeb “heel.”
Genesis,Lit. “game was in his mouth.”
Genesis,Play on Heb. ’adom “red.”
Genesis,"I.e., “contention.”"
Genesis,"I.e., “harassment.”"
Genesis,"Heb. hirḥib, connected with “Rehoboth.”"
Genesis,As though “oath.”
Genesis,"Heb. ‘aqab, connected with “Jacob.”"
Genesis,Others “be away from the fat of the earth and from.”
Genesis,See note at 17.1.
Genesis,Or “ramp”; others “ladder.”
Genesis,"I.e., “house of God.”"
Genesis,Lit. “lifted up his feet.”
Genesis,Lit. “his mother’s brother.”
Genesis,Understood as “See a son.”
Genesis,"Heb. ra’ah, connected with the first part of “Reuben.”"
Genesis,"Heb. ye’ehabani, connected with the last part of “Reuben.”"
Genesis,"Heb. shama‘, connected with “Simeon.”"
Genesis,"Heb. yillaweh, connected with “Levi.”"
Genesis,"Heb. ’odeh, connected with “Judah.”"
Genesis,"Heb. dananni, connected with “Dan.”"
Genesis,"Heb. naphtule … naphtalti, connected with “Naphtali.” Lit. “A contest of God …”"
Genesis,Kethib begad; the qere reads ba gad “luck has come”; connected with “Gad.”
Genesis,"Heb. be’oshri, connected with “Asher.”"
Genesis,"Heb. sekhari, connected with “Issachar.”"
